1372318992,15636.29,6169.89,0.47830,0.21167,10.89,7.78,3.45,3.05,8.94,14.72,22.13,51.16
1881134217,22231.95,8515.70,0.46752,0.19853,9.26,6.39,2.65,3.00,9.00,15.00,22.89,50.11
2788092981,23966.69,12871.67,0.45946,0.19538,9.73,6.80,2.81,3.27,9.82,15.24,22.16,49.51
1865650413,19952.20,8629.24,0.39552,0.14828,8.33,5.89,3.11,4.42,11.31,16.36,23.20,44.70
1710910310,19817.80,8253.86,0.45181,0.19198,11.06,8.08,4.05,3.48,10.01,15.07,22.13,49.31
1703872168,18547.97,8330.47,0.39790,0.16316,10.66,8.58,6.05,4.73,11.83,16.61,22.10,44.73
1478165073,19076.79,7292.85,0.45574,0.19317,9.82,6.94,3.16,3.26,9.78,14.95,22.36,49.65
2050417528,21393.28,10143.75,0.44346,0.18991,13.31,9.97,3.50,4.56,11.23,14.56,19.41,50.24
2102087071,22673.79,10421.23,0.46838,0.19984,11.42,8.17,3.83,3.79,9.79,14.16,20.71,51.55
1886525571,21544.78,9493.24,0.40751,0.15428,7.84,5.49,2.55,4.38,11.23,16.14,23.82,44.43
1458105344,17166.50,7510.51,0.37292,0.13051,5.08,3.11,1.02,4.41,12.04,17.31,24.30,41.94
1595268761,20672.94,8546.80,0.45299,0.19054,9.92,7.29,3.41,3.30,9.63,15.17,22.99,48.91
1630925554,19062.89,8939.96,0.40992,0.15910,7.93,5.74,3.33,4.22,10.86,16.38,23.49,45.04
2093596819,24132.29,11515.81,0.47659,0.20738,10.97,7.67,2.98,3.16,9.29,14.61,21.43,51.51
2204486555,22114.97,12664.00,0.42545,0.16743,8.79,6.06,2.62,3.82,10.65,15.84,22.70,46.98
1951299830,23253.29,11303.76,0.47092,0.20238,11.73,8.33,3.35,3.81,9.66,14.78,21.03,50.72
1666329285,20906.47,10004.80,0.41525,0.16207,8.70,6.22,3.08,4.24,10.76,16.21,22.68,46.12
1643035261,21513.30,9971.63,0.46965,0.21249,13.14,10.39,6.08,3.25,9.50,14.52,21.48,51.25
1618578043,20966.58,10160.57,0.42737,0.17527,11.81,9.35,5.55,4.79,10.86,15.35,20.54,48.47
1703506932,21097.89,10925.45,0.45741,0.19091,8.85,6.27,2.88,3.05,9.23,14.94,23.48,49.29
1225735975,20448.70,8385.52,0.43721,0.17552,7.36,4.91,1.85,3.46,10.10,15.82,23.32,47.31
1779196231,22872.08,12197.47,0.45804,0.19412,11.36,8.31,3.74,3.72,9.98,14.57,21.66,50.06
1325336324,20318.83,9124.08,0.45968,0.19456,9.43,6.86,3.33,3.31,9.55,15.08,22.35,49.71
1097537997,19110.55,7603.47,0.44123,0.17644,7.86,5.33,2.26,3.35,9.37,15.41,23.50,48.37
1561724465,21945.12,11563.28,0.44852,0.18236,8.57,5.82,2.18,3.66,9.92,15.32,22.79,48.31
1553459471,24620.96,11578.90,0.45087,0.18595,9.92,7.19,3.65,3.73,10.00,14.86,22.09,49.32
1077780057,21169.47,8383.87,0.44729,0.18780,7.90,5.44,2.13,3.07,9.91,16.00,23.66,47.36
1421185012,22446.97,11162.83,0.46426,0.19821,10.28,7.42,3.57,3.18,9.35,14.94,22.27,50.26
1043150945,21723.26,8251.34,0.51489,0.24560,14.95,10.99,5.14,2.85,8.70,12.92,19.70,55.83
1044411188,20220.15,8773.98,0.43900,0.17865,10.09,7.54,4.07,3.71,10.18,14.87,22.75,48.50
918861913,19477.73,7815.84,0.45715,0.20014,12.96,9.90,4.51,3.75,10.17,14.93,21.09,50.06
840335510,17425.67,7196.81,0.40724,0.15343,8.06,5.57,2.02,4.38,11.13,16.35,22.44,45.71
1133142490,21178.65,9735.49,0.44532,0.18025,8.42,5.64,2.05,3.46,10.20,15.45,22.57,48.32
933996469,21948.50,8192.09,0.42852,0.16941,8.00,5.62,2.67,4.05,10.39,15.87,23.38,46.31
988163350,19283.87,8731.21,0.39015,0.14753,8.67,6.43,3.60,5.00,11.74,16.38,22.48,44.40
1041669595,18733.38,9718.34,0.47292,0.20149,8.63,5.99,2.63,3.00,8.73,14.71,23.42,50.15
1994157400,42228.52,18821.51,0.63962,0.37615,27.66,22.65,13.15,2.32,5.98,8.93,14.99,67.77
1014389559,21750.28,9676.06,0.44789,0.18472,9.48,6.39,2.62,3.56,10.25,15.33,21.64,49.22
734102138,16670.50,7443.14,0.38866,0.13680,4.29,2.59,0.82,4.47,11.41,15.94,24.31,43.87
644493641,17223.24,6549.80,0.43242,0.16900,8.09,5.49,2.07,4.02,10.31,15.44,23.00,47.23
694519857,18908.79,7308.74,0.40037,0.15849,6.51,4.42,2.12,3.82,11.61,17.35,23.83,43.38
398953845,16355.93,4243.92,0.49555,0.22984,11.66,8.50,4.21,2.81,8.85,13.89,21.64,52.80
942131171,18683.07,10038.37,0.46224,0.19276,7.80,5.26,2.17,3.18,9.34,14.98,23.69,48.82
1051622537,23004.89,11221.86,0.48234,0.21327,11.00,7.88,3.62,3.09,9.15,14.12,21.69,51.95
1175926759,26149.72,12756.02,0.45137,0.18691,10.45,7.37,3.12,3.73,9.88,14.82,21.73,49.84
1008543942,20899.00,11107.07,0.44326,0.18072,8.31,5.85,2.87,3.64,9.63,15.60,23.55,47.58
545550267,15304.67,6088.32,0.47379,0.20679,10.34,7.77,3.98,3.49,9.25,15.08,21.95,50.24
775895063,20535.56,8972.17,0.40447,0.14833,6.70,4.37,1.48,4.63,11.11,15.97,22.61,45.69
590933615,17224.87,6907.55,0.44803,0.17662,7.49,3.73,0.74,3.97,9.54,15.01,22.29,49.20
740805492,22813.67,8703.38,0.47973,0.21551,12.29,8.94,3.79,3.07,9.33,14.41,21.61,51.59
721554823,19223.52,8541.44,0.40640,0.15425,8.27,5.67,1.81,4.22,11.14,16.38,23.75,44.51
820723740,19929.67,9850.26,0.41074,0.15720,6.99,4.82,2.04,3.78,10.89,16.37,24.23,44.73
867017587,20279.69,10536.64,0.43887,0.18195,9.49,6.96,3.33,3.44,10.30,15.75,22.49,48.03
744645729,19951.39,9224.25,0.40720,0.16388,11.00,8.54,4.56,4.49,11.15,16.83,22.64,44.89
437361869,16627.20,5435.23,0.46470,0.20749,11.35,8.39,4.36,3.05,9.67,15.38,22.77,49.13
801054393,21185.75,9987.96,0.48708,0.22278,12.30,9.42,5.25,2.84,8.82,14.22,21.92,52.20
1827723119,44249.44,22882.01,0.51588,0.23150,12.62,8.45,3.22,3.55,8.30,11.76,20.44,55.95
2222469379,57917.53,27841.42,0.58560,0.31283,22.63,17.21,7.06,2.98,7.01,9.94,15.93,64.14
1044373915,24402.40,13284.16,0.42370,0.16316,9.10,6.40,2.40,4.29,10.57,15.55,22.51,47.07
456097846,17210.59,5839.55,0.48953,0.21924,12.13,8.81,3.85,3.30,8.83,13.83,21.52,52.51
955450646,24401.13,12261.16,0.46959,0.20471,12.63,9.43,4.05,3.60,9.84,14.39,20.86,51.31
630514412,18991.97,8143.97,0.49218,0.21849,11.78,8.62,3.55,3.35,9.08,13.42,20.56,53.59
672790161,19836.37,8948.94,0.41161,0.16530,8.51,6.11,2.37,3.79,11.19,16.74,23.39,44.88
626477612,18892.00,8338.47,0.49986,0.23730,15.84,12.22,5.65,3.35,9.50,13.65,19.37,54.13
1822497117,50434.39,24514.05,0.54875,0.28990,21.01,17.41,11.38,2.89,7.94,12.00,18.42,58.76
478644575,17995.51,6445.44,0.45569,0.19823,10.02,6.97,3.28,3.00,9.89,15.17,22.70,49.24
798153462,22403.05,10912.68,0.42037,0.16175,7.82,5.16,1.93,4.01,10.45,16.57,22.58,46.39
328766196,14437.30,4545.49,0.45351,0.20171,13.22,10.73,6.53,3.91,10.05,14.77,20.73,50.54
625749867,20757.31,8778.88,0.44216,0.17899,6.89,4.51,1.70,3.36,10.18,15.20,22.98,48.28
822250315,24638.19,11580.17,0.46205,0.20470,13.73,11.04,5.19,3.58,9.78,14.69,21.02,50.93
672297875,19951.86,9536.95,0.39698,0.14285,6.97,4.43,1.41,5.09,11.27,15.85,22.28,45.50
442662078,16676.54,6359.72,0.46191,0.19900,8.78,6.12,2.37,2.85,9.45,15.27,22.32,50.10
439297258,18365.27,6361.28,0.51369,0.24881,15.44,12.31,8.07,3.19,8.84,13.27,19.31,55.38
1040675192,28681.38,15139.30,0.49216,0.22639,15.80,12.34,5.33,3.63,8.63,13.93,20.77,53.04
637432143,18821.63,9538.97,0.44403,0.18011,7.66,5.03,1.80,3.29,10.08,15.33,23.08,48.22
675759211,19689.38,10217.41,0.44713,0.18350,8.91,6.38,3.10,3.37,9.84,15.34,22.93,48.51
485823102,18569.09,7351.04,0.43260,0.16982,6.86,4.43,1.57,3.50,10.03,15.53,24.06,46.87
421615183,19415.85,6444.65,0.49455,0.23631,14.88,11.47,5.91,3.03,9.27,13.90,20.19,53.61
395037646,17680.60,6144.81,0.44140,0.18714,10.05,7.17,3.11,3.62,10.60,15.30,21.70,48.78
339268348,16055.48,5303.72,0.49089,0.23036,12.84,10.10,5.07,2.51,8.62,14.62,21.29,52.97
339811540,19069.11,5337.66,0.42424,0.16960,7.41,5.19,2.49,3.55,10.66,16.01,23.65,46.13
1362044197,45325.93,21434.33,0.49799,0.22437,12.13,8.43,3.48,2.95,9.18,13.16,20.61,54.09
658377465,20591.67,10391.22,0.43772,0.18308,10.87,8.26,4.53,3.69,10.51,15.21,23.09,47.51
699847898,23146.18,11074.24,0.40247,0.15356,8.30,5.52,1.64,4.59,11.84,16.53,21.02,46.02
587123167,20272.19,9369.53,0.36867,0.13333,7.77,5.26,1.86,5.19,12.82,17.16,22.45,42.38
430924977,17784.77,7034.13,0.43740,0.18453,8.98,6.43,2.93,3.12,10.65,16.15,23.18,46.90
490082986,17317.42,8073.85,0.46446,0.20408,11.62,8.73,4.50,3.23,9.71,15.02,21.84,50.19
417979600,18814.35,6928.45,0.44052,0.18619,10.36,7.64,3.88,3.68,10.29,15.24,21.79,49.00
806496374,26018.53,13571.44,0.39114,0.14443,7.30,4.87,1.84,4.67,12.10,16.26,22.87,44.10
559107605,21480.18,9418.14,0.46444,0.20177,7.56,4.63,1.36,2.39,8.98,15.91,23.78,48.94
616944136,21724.15,10449.06,0.48802,0.22261,14.02,10.77,4.50,3.78,9.69,13.70,19.50,53.33
811791504,30864.25,13769.68,0.51565,0.23858,14.36,10.81,5.50,3.18,8.07,12.19,21.25,55.31
655624474,23873.01,11139.85,0.44808,0.18756,8.43,5.13,1.57,3.50,10.70,14.50,22.78,48.52
395412919,17609.91,6759.08,0.46039,0.19675,10.19,5.10,1.00,3.79,10.15,15.38,19.92,50.76
339829377,13703.35,5825.48,0.42734,0.17118,9.01,6.40,2.84,4.33,10.86,15.68,21.97,47.16
702579823,25289.94,12164.20,0.45038,0.17851,8.84,5.93,2.50,3.87,9.55,14.64,22.31,49.63
375581833,16247.70,6608.40,0.43138,0.16749,8.17,5.76,3.03,4.50,10.55,14.87,21.61,48.48
576967994,21558.42,10294.36,0.45116,0.18261,8.48,5.61,1.92,3.49,9.68,15.24,23.18,48.41
482833289,18827.58,8712.57,0.44848,0.18532,8.93,5.87,1.76,3.61,10.35,15.26,22.35,48.43
308963361,14382.43,5588.15,0.53342,0.26293,14.62,11.03,5.13,2.28,7.58,13.15,20.52,56.47
452678080,18409.78,8246.40,0.43563,0.17342,7.23,4.91,2.47,3.66,10.04,15.43,23.42,47.46
624333538,20820.14,11606.01,0.44170,0.18114,9.74,7.07,3.41,3.71,9.71,15.59,22.88,48.12
601466751,21120.40,11308.32,0.35187,0.11469,4.09,2.46,0.79,4.87,12.29,17.71,24.97,40.15
576228475,21697.80,10876.34,0.40982,0.15304,6.80,4.42,1.45,3.83,10.44,16.30,24.05,45.39
559576475,22295.66,10580.81,0.38187,0.13085,4.91,3.11,1.24,4.57,10.98,16.31,25.56,42.57
429655051,21137.16,8228.26,0.48273,0.21590,10.82,7.51,2.56,2.85,9.05,14.20,22.33,51.56
485920113,20012.36,9460.14,0.38279,0.15042,10.71,8.32,4.95,5.31,12.15,16.98,21.66,43.89
419785260,19959.36,8257.31,0.42913,0.17134,7.21,4.98,2.20,3.36,10.37,15.80,23.71,46.77
636308149,21844.49,12772.40,0.43538,0.17326,8.96,6.26,2.41,3.59,10.20,15.55,22.56,48.09
296895669,17421.41,5985.68,0.50179,0.24235,14.05,11.20,7.15,2.84,8.78,13.71,21.08,53.59
478902228,20205.14,9676.55,0.43501,0.17205,7.77,5.19,1.89,3.51,10.49,15.46,22.38,48.17
492028251,21821.37,9956.06,0.43073,0.17422,8.98,6.33,2.63,3.58,10.70,15.66,24.07,45.99
424629471,18227.57,8606.02,0.40256,0.14742,6.55,4.04,1.18,4.65,11.34,15.84,22.83,45.33
282424515,16368.64,5747.93,0.39199,0.13919,2.74,1.37,0.27,4.11,10.87,16.54,24.91,43.57
532086865,21657.72,10848.95,0.47744,0.21611,14.20,11.17,6.32,3.52,9.14,15.01,21.19,51.14
470646646,24064.15,9818.64,0.52509,0.24442,13.75,9.50,2.89,3.39,8.39,12.16,19.04,57.02
407314844,19555.18,8598.04,0.36883,0.12776,5.48,3.40,1.21,4.79,11.23,17.17,26.52,40.30
609613408,28534.61,13170.58,0.50158,0.22689,13.62,9.99,3.97,3.17,8.03,14.21,21.07,53.52
374098576,18291.54,8191.70,0.38522,0.14745,7.39,5.47,2.96,4.20,11.72,17.11,24.62,42.35
385817030,18700.84,8575.24,0.38651,0.14765,4.70,3.10,1.21,3.18,10.84,18.17,26.53,41.28
521230416,25213.10,11666.38,0.44467,0.18473,8.48,5.69,2.04,2.99,10.11,16.65,21.76,48.50
309473160,18102.08,6947.12,0.46843,0.20600,11.42,8.74,4.15,3.62,9.90,14.44,21.86,50.19
433801157,21749.87,9833.64,0.48397,0.21220,12.79,9.31,4.29,3.69,9.21,13.35,21.69,52.05
347466856,17610.20,8017.97,0.42347,0.16482,7.19,4.85,2.07,3.54,10.89,15.55,23.40,46.62
364457436,17361.73,8468.27,0.47322,0.20131,10.38,7.48,2.93,3.38,9.02,14.63,22.00,50.97
333938486,19492.09,7819.84,0.50396,0.23758,14.25,10.90,5.39,2.97,8.94,13.60,20.69,53.79
493562142,23420.43,11675.59,0.46774,0.19812,11.34,7.90,2.62,4.26,10.00,14.33,19.09,52.32
511843605,25935.83,12404.12,0.48690,0.20962,11.30,8.20,4.03,4.18,9.11,12.36,19.78,54.57
388611174,21259.98,9451.81,0.47872,0.21250,13.18,10.20,4.26,3.70,9.49,14.18,20.90,51.74
432978336,21477.10,10592.48,0.36797,0.12765,5.91,4.06,2.03,5.10,11.64,17.02,24.75,41.49
251429833,14964.28,6170.66,0.45228,0.19274,10.72,7.84,3.04,3.48,10.17,15.63,20.98,49.74
244264329,16452.10,6009.85,0.47079,0.20394,10.51,7.19,3.11,3.56,9.78,14.13,20.45,52.07
724906273,36100.91,18116.32,0.45648,0.18174,8.05,4.89,1.47,3.91,9.68,14.59,20.46,51.35
346640344,19616.34,8700.16,0.37592,0.12711,5.70,3.68,1.13,5.04,11.48,16.36,25.45,41.67
970188024,48241.66,24382.10,0.51870,0.27057,22.97,19.54,6.28,4.13,8.81,12.81,17.98,56.27
264209238,17478.78,6665.89,0.43059,0.17293,9.98,7.03,2.51,4.26,10.71,15.35,22.20,47.48
241043788,16477.12,6100.83,0.52421,0.26006,16.74,13.57,6.34,2.93,8.27,13.44,18.89,56.47
402001820,24584.26,10205.94,0.45323,0.18844,8.96,6.34,2.96,3.59,9.51,15.50,22.73,48.68
293824503,18342.25,7538.99,0.40552,0.15650,6.48,4.00,0.93,3.72,11.14,16.58,24.28,44.27
230997351,15141.41,5958.30,0.47948,0.21323,10.53,7.41,2.77,2.87,9.01,15.07,22.44,50.60
418761570,21086.74,10900.42,0.42336,0.16810,8.96,6.46,3.55,4.17,10.77,15.99,22.71,46.36
325847208,20237.70,8492.68,0.45620,0.19192,11.21,8.17,3.40,3.72,10.04,14.71,21.99,49.54
435034067,22984.84,11352.37,0.48526,0.22717,16.43,12.63,6.27,4.21,10.05,13.92,18.17,53.65
214619112,17219.12,5611.69,0.51309,0.26477,20.26,17.06,11.66,2.95,8.30,13.46,19.19,56.09
477069304,20537.66,12487.09,0.41490,0.15488,7.24,4.86,1.60,4.20,10.91,15.90,22.81,46.18
293974849,17790.78,7743.72,0.48030,0.20831,11.75,7.77,1.72,3.69,9.51,14.05,20.05,52.70
268706976,16672.27,7184.29,0.41253,0.16782,10.75,8.31,3.13,4.29,11.53,16.16,22.13,45.89
192557283,14151.34,5172.93,0.45537,0.19814,11.68,8.75,2.55,3.52,10.08,15.08,22.22,49.11
418766941,22365.25,11341.63,0.42459,0.16582,6.83,4.34,1.55,3.25,10.96,16.21,22.41,47.18
253329037,16217.21,6894.62,0.45198,0.19274,9.55,6.90,3.68,3.27,9.83,15.49,22.45,48.96
275374241,16484.54,7504.41,0.42957,0.16666,6.48,4.16,1.49,3.66,10.09,16.24,22.72,47.29
414959127,22679.08,11320.36,0.42989,0.16724,8.53,5.68,1.90,3.91,10.83,15.56,21.52,48.18
287596506,16757.75,7934.79,0.40907,0.16342,8.95,6.86,4.02,4.24,11.54,16.08,22.69,45.45
208952395,14928.37,5768.34,0.43973,0.18127,10.27,7.43,2.48,4.07,10.63,15.35,20.73,49.22
258048428,17786.63,7143.80,0.49998,0.22583,10.90,7.60,2.82,2.71,8.60,13.96,20.64,54.10
165777330,13709.67,4633.89,0.41645,0.16889,7.81,5.36,1.98,3.55,10.91,17.45,23.28,44.81
364757815,22290.26,10213.30,0.42819,0.16773,5.61,3.32,0.84,3.27,9.54,16.64,24.59,45.95
318353898,19053.98,8927.23,0.32822,0.10274,4.25,2.58,0.85,6.25,13.62,17.52,22.79,39.83
213653408,16111.41,5995.27,0.44592,0.17866,9.53,6.40,1.85,4.23,10.60,14.46,20.66,50.06
260251524,18079.30,7376.74,0.42030,0.15904,6.62,4.36,1.46,3.79,10.30,15.74,24.23,45.94
241115229,18803.34,6889.60,0.46643,0.19317,10.83,7.65,3.38,3.94,9.10,13.61,21.57,51.78
192362515,14133.91,5512.14,0.43378,0.17222,5.88,3.73,1.25,3.26,9.80,16.66,23.71,46.57
310963591,19716.18,8927.53,0.49255,0.21373,9.56,6.29,2.01,3.32,8.90,14.04,20.47,53.27
260776299,16603.61,7549.98,0.44977,0.18171,7.66,4.97,1.87,3.74,9.95,14.76,22.81,48.74
230491992,15155.97,6676.48,0.46833,0.21298,13.07,9.89,3.48,3.14,9.49,15.43,21.80,50.12
280761341,18415.41,8174.26,0.45829,0.18810,8.44,5.63,2.09,3.32,9.55,14.73,22.92,49.47
417707053,21112.31,12200.81,0.41617,0.15757,7.53,5.05,2.24,4.12,11.06,15.96,22.40,46.46
201926605,16302.81,5902.39,0.40211,0.14954,5.35,3.53,1.25,3.85,10.91,16.22,25.22,43.80
213948907,14668.10,6262.96,0.44979,0.18750,10.75,7.20,2.87,4.42,10.91,14.27,19.90,50.50
205144527,14780.93,6126.28,0.45319,0.20500,12.82,9.78,5.69,3.29,9.86,16.08,22.03,48.74
339908718,22552.33,10195.22,0.46839,0.20756,13.63,10.40,4.09,3.77,9.87,14.39,20.11,51.86
330150660,19636.63,9927.85,0.45922,0.18347,3.49,1.74,0.33,3.42,7.38,12.97,29.85,46.38
345921783,22430.41,10412.43,0.51627,0.23937,14.47,10.50,4.31,3.34,8.25,12.46,19.80,56.14
205858390,15509.56,6212.90,0.51954,0.24881,15.58,10.77,3.34,3.07,8.26,13.50,19.30,55.87
254144165,19522.52,7763.92,0.48496,0.21954,13.51,7.90,1.63,3.53,10.56,13.62,18.20,54.08
152516334,14488.11,4676.12,0.48386,0.21726,12.74,8.90,2.93,3.54,9.46,14.18,19.88,52.93
322687390,20362.68,9978.89,0.45209,0.18789,11.49,8.13,2.46,3.91,10.27,14.91,21.07,49.84
299757133,20151.74,9335.03,0.36303,0.12135,5.53,3.52,1.21,5.03,12.43,17.19,23.04,42.30
296233977,18711.09,9263.68,0.52255,0.26187,17.87,14.04,7.15,3.02,8.73,13.53,19.84,54.88
339330214,19342.77,10623.99,0.41996,0.16175,7.76,5.06,1.41,3.79,10.67,15.62,23.32,46.61
272841615,20647.92,8557.32,0.43781,0.17136,7.07,4.51,1.28,3.78,9.64,15.51,24.25,46.83
282879725,18222.09,8893.35,0.42821,0.16699,7.95,5.23,1.99,4.07,10.17,15.77,23.74,46.25
432998201,28131.38,13661.84,0.49133,0.21388,10.29,6.56,1.95,3.24,8.72,14.14,21.17,52.73
266550505,29394.63,8416.23,0.40085,0.14989,8.32,5.32,1.75,5.05,12.03,15.70,20.93,46.28
195180202,18627.62,6269.64,0.47585,0.20648,8.94,5.78,2.17,2.70,8.49,14.71,23.65,50.44
374887899,24138.04,12046.53,0.42931,0.16924,8.81,5.87,1.93,4.04,10.94,15.19,21.59,48.23
193932197,15570.63,6241.38,0.45208,0.18376,6.95,4.58,1.66,3.58,9.87,14.61,23.38,48.57
287178400,19297.03,9365.63,0.41295,0.15622,6.68,4.25,1.41,4.12,11.37,16.00,22.56,45.95
220513470,16990.02,7218.12,0.42934,0.16678,7.39,4.65,1.39,4.22,11.04,15.28,19.87,49.59
140911769,13515.42,4618.85,0.45838,0.19367,6.20,3.83,1.09,2.72,9.38,15.70,23.05,49.15
170908238,14857.71,5628.28,0.45316,0.19181,9.16,6.42,3.05,3.13,9.34,15.95,22.11,49.48
208810247,16144.29,6911.50,0.38011,0.13623,6.10,3.88,1.36,4.20,11.84,17.28,23.55,43.14
216509258,16134.53,7174.64,0.42733,0.17915,11.63,8.62,3.08,3.83,10.95,15.44,23.01,46.77
185319425,14186.59,6158.63,0.45175,0.19811,11.20,8.52,3.67,3.40,10.17,15.99,21.28,49.17
425188858,29066.78,14169.66,0.42638,0.16418,10.12,7.60,3.91,3.51,9.52,15.90,21.73,49.34
198560621,15660.59,6621.56,0.40459,0.15086,6.24,3.96,1.44,4.19,11.00,16.49,24.20,44.12
183121010,19549.59,6119.74,0.51757,0.23911,10.40,6.79,2.73,2.66,7.79,12.67,21.47,55.41
222212928,16698.95,7462.32,0.41549,0.15533,6.63,4.12,1.25,3.97,10.83,15.57,23.30,46.32
260530564,20276.33,8774.14,0.41477,0.15343,6.71,3.91,0.89,4.13,10.57,15.83,23.30,46.17
366001565,24129.85,12339.90,0.43005,0.16695,8.77,5.95,2.68,4.10,10.28,15.23,22.92,47.47
197684048,17770.95,6765.14,0.43819,0.17806,7.78,4.87,1.43,3.23,10.17,15.02,23.75,47.83
305014515,20315.34,10442.84,0.47397,0.21250,13.50,7.23,1.45,4.10,10.14,14.42,18.71,52.63
216242549,17780.18,7408.87,0.46794,0.20642,11.30,8.51,5.16,3.34,9.18,14.77,22.09,50.62
233617895,20674.15,8009.66,0.46938,0.20753,13.06,9.94,3.96,3.46,9.27,15.10,21.84,50.33
367256611,27673.62,12615.30,0.49924,0.24080,15.32,12.84,9.64,2.68,8.09,13.65,22.09,53.49
252716566,17370.03,8746.33,0.40469,0.14705,4.35,2.53,0.87,3.94,10.57,16.39,24.94,44.16
249693014,19345.55,8731.44,0.45508,0.18667,9.63,6.77,2.48,3.91,10.17,14.63,21.33,49.96
219871558,17904.85,7695.89,0.47299,0.20524,10.34,7.66,3.97,3.10,8.98,14.83,21.75,51.34
202487352,19471.81,7139.64,0.49684,0.22813,14.17,10.86,6.38,3.54,8.40,13.37,20.61,54.09
234145159,18208.66,8271.93,0.41894,0.15926,7.86,4.95,1.53,4.23,10.82,15.39,22.20,47.36
271286733,22012.88,9591.53,0.49456,0.23437,15.11,12.07,7.36,3.44,9.36,14.06,20.12,53.02
145264481,14259.79,5156.34,0.41513,0.16075,7.04,4.57,1.77,3.64,10.58,16.39,23.42,45.97
276038478,20549.28,9804.24,0.42271,0.16986,11.13,8.18,3.67,4.49,10.99,15.39,22.01,47.12
224271045,16577.06,7970.40,0.44052,0.18583,12.86,10.12,3.61,4.64,10.78,14.73,19.52,50.33
168734405,14700.68,5997.95,0.43205,0.17648,7.08,4.43,1.47,3.48,10.58,16.32,22.95,46.67
236567940,17188.69,8415.19,0.44198,0.17470,7.96,5.24,2.03,3.60,10.24,14.77,22.72,48.67
211452769,17945.58,7547.30,0.45534,0.18504,9.24,6.08,1.66,3.77,9.79,14.27,21.53,50.63
119062266,16347.97,4287.75,0.49082,0.23547,11.87,9.51,6.02,2.65,8.68,14.53,21.88,52.27
210932722,15771.85,7611.33,0.42810,0.17047,9.21,6.88,4.01,3.34,9.92,15.60,22.30,48.83
183454662,16903.59,6629.37,0.37210,0.13006,6.08,3.83,1.18,4.86,11.92,17.42,23.96,41.84
214400106,23256.33,7758.28,0.48461,0.23344,16.35,12.69,8.06,3.45,9.90,14.39,20.04,52.21
308180692,24362.11,11170.01,0.48070,0.20533,8.31,5.00,1.21,3.01,8.94,14.87,21.27,51.90
153807417,16056.73,5577.18,0.47289,0.22626,13.46,10.99,8.28,2.73,9.08,15.76,22.15,50.28
209412801,19228.06,7595.40,0.45396,0.21851,16.42,13.87,9.32,3.41,10.64,15.35,19.91,50.70
324122838,25503.41,11782.43,0.51401,0.25385,9.41,5.06,0.96,5.23,9.65,11.61,14.36,59.14
195748410,17008.29,7150.89,0.46955,0.19959,11.76,8.05,2.38,3.61,9.24,14.42,21.55,51.17
167064993,15676.55,6117.36,0.42683,0.17011,8.28,5.84,2.62,3.78,10.52,16.01,22.38,47.32
221427112,16054.75,8119.21,0.46121,0.19332,11.85,8.16,2.74,4.28,9.50,14.39,21.32,50.51
155169314,14761.16,5708.74,0.45885,0.19250,7.94,5.16,2.19,3.19,9.50,14.86,22.88,49.57
240264005,19995.34,8863.87,0.38707,0.14470,7.39,4.34,1.11,4.29,12.60,16.44,23.23,43.44
143506163,16100.77,5300.12,0.48630,0.22573,12.56,8.67,2.73,3.02,9.46,15.58,19.68,52.26
